time,distance,latitude,longitude,altitude,velocity_smooth,heartrate,moving,grade_smooth,activity_id,activity_name
1072,10883.3,46.485768,6.753357,391.8,11.36,171,True,-2.3,14588709889,Morning Ride
1073,10894.0,46.485695,6.753446,391.6,11.28,170,True,-2.2,14588709889,Morning Ride
1074,10903.7,46.485625,6.753524,391.4,11.24,170,True,-1.8,14588709889,Morning Ride
1075,10916.6,46.485531,6.753624,391.2,11.18,169,True,-1.3,14588709889,Morning Ride
1076,10927.7,46.485451,6.75371,391.0,11.16,169,True,-1.3,14588709889,Morning Ride
1077,10938.8,46.48537,6.753794,391.0,11.1,168,True,-0.9,14588709889,Morning Ride
1078,10949.5,46.48529,6.753873,390.8,11.1,168,True,-0.5,14588709889,Morning Ride
1079,10958.9,46.485222,6.753943,390.8,11.04,167,True,-0.5,14588709889,Morning Ride
1080,10970.3,46.485136,6.754028,390.8,10.74,167,True,0.0,14588709889,Morning Ride
1081,10983.1,46.485043,6.754124,390.8,11.08,166,True,0.4,14588709889,Morning Ride
1082,10994.0,46.484963,6.754208,390.8,11.04,166,True,0.5,14588709889,Morning Ride
1083,11004.3,46.48489,6.754289,391.0,10.96,165,True,1.0,14588709889,Morning Ride
1084,11013.2,46.484827,6.754361,391.0,10.86,165,True,1.5,14588709889,Morning Ride
1085,11023.9,46.484755,6.75445,391.2,10.72,165,True,0.9,14588709889,Morning Ride
1086,11034.8,46.48468,6.754545,391.4,10.34,165,True,0.9,14588709889,Morning Ride
1087,11046.7,46.484602,6.754649,391.4,10.54,165,True,0.9,14588709889,Morning Ride
1088,11055.8,46.484543,6.754734,391.4,10.3,165,True,0.5,14588709889,Morning Ride
1089,11068.1,46.484466,6.754848,391.6,10.98,165,True,0.5,14588709889,Morning Ride
1090,11078.1,46.484405,6.754945,391.6,10.84,165,True,0.5,14588709889,Morning Ride
1091,11086.5,46.484361,6.755031,391.6,10.34,165,True,-0.5,14588709889,Morning Ride
1092,11096.7,46.484306,6.755139,391.6,10.0,165,True,-0.5,14588709889,Morning Ride
1093,11107.0,46.48426,6.755254,391.4,10.24,165,True,0.0,14588709889,Morning Ride
1094,11117.9,46.484213,6.755378,391.4,9.96,165,True,0.5,14588709889,Morning Ride
1095,11130.2,46.484161,6.75552,391.6,10.42,164,True,1.4,14588709889,Morning Ride
1096,11140.1,46.484118,6.755634,391.8,10.72,164,True,1.4,14588709889,Morning Ride
1097,11148.9,46.484084,6.755738,392.0,10.44,164,True,1.5,14588709889,Morning Ride
1098,11160.8,46.484035,6.755875,392.0,10.76,164,True,1.5,14588709889,Morning Ride
1099,11170.9,46.48399,6.75599,392.2,10.6,163,True,1.5,14588709889,Morning Ride
1100,11179.6,46.48395,6.756087,392.4,9.88,163,True,2.0,14588709889,Morning Ride
1101,11189.8,46.4839,6.756199,392.6,9.94,163,True,1.5,14588709889,Morning Ride
1102,11200.0,46.483849,6.756306,392.8,10.22,163,True,1.5,14588709889,Morning Ride
1103,11210.1,46.483793,6.756412,392.8,9.86,162,True,1.0,14588709889,Morning Ride
1104,11220.0,46.483739,6.756514,393.0,9.82,162,True,0.5,14588709889,Morning Ride
1105,11229.8,46.483682,6.756612,393.0,10.04,162,True,0.5,14588709889,Morning Ride
1106,11239.5,46.483623,6.756706,393.0,9.94,162,True,0.5,14588709889,Morning Ride
1107,11249.7,46.483558,6.756801,393.0,9.94,162,True,0.5,14588709889,Morning Ride
1108,11260.6,46.483491,6.756901,393.2,10.1,162,True,1.0,14588709889,Morning Ride
1109,11272.5,46.483416,6.757011,393.2,10.5,163,True,0.9,14588709889,Morning Ride
1110,11281.5,46.483359,6.757095,393.4,10.34,163,True,0.9,14588709889,Morning Ride
1111,11292.7,46.483288,6.757197,393.4,10.64,163,True,0.9,14588709889,Morning Ride
1112,11305.2,46.483206,6.75731,393.6,11.1,163,True,0.5,14588709889,Morning Ride
1113,11315.7,46.483136,6.757402,393.6,11.02,163,True,0.5,14588709889,Morning Ride
1114,11324.7,46.483075,6.75748,393.6,10.44,163,True,0.0,14588709889,Morning Ride
1115,11335.7,46.482998,6.757568,393.6,10.84,163,True,0.0,14588709889,Morning Ride
1116,11347.0,46.482916,6.757657,393.6,10.86,163,True,0.0,14588709889,Morning Ride
1117,11359.5,46.482827,6.757752,393.6,10.86,163,True,0.0,14588709889,Morning Ride
1118,11370.3,46.482746,6.757832,393.6,10.92,163,True,0.0,14588709889,Morning Ride
1119,11381.2,46.482662,6.757907,393.6,11.3,163,True,0.0,14588709889,Morning Ride
1120,11391.8,46.482581,6.757976,393.6,11.22,163,True,0.0,14588709889,Morning Ride
1121,11400.8,46.482509,6.758031,393.6,10.76,163,True,0.5,14588709889,Morning Ride
1122,11411.3,46.482425,6.758097,393.6,10.36,163,True,0.5,14588709889,Morning Ride
1123,11422.4,46.482335,6.758164,393.8,10.42,163,True,0.5,14588709889,Morning Ride
1124,11434.2,46.482242,6.758237,393.8,10.6,163,True,0.5,14588709889,Morning Ride
1125,11443.4,46.482171,6.758299,393.8,10.32,163,True,-0.5,14588709889,Morning Ride
1126,11455.7,46.482076,6.758382,393.8,10.98,163,True,-0.5,14588709889,Morning Ride
1127,11466.2,46.481999,6.758456,393.6,10.98,163,True,-0.5,14588709889,Morning Ride
1128,11476.7,46.481919,6.758532,393.6,10.86,163,True,-1.0,14588709889,Morning Ride
1129,11486.8,46.481846,6.758609,393.6,10.52,163,True,-0.5,14588709889,Morning Ride
1130,11495.7,46.481782,6.758677,393.4,10.46,162,True,-0.9,14588709889,Morning Ride
1131,11507.1,46.481699,6.758764,393.4,10.28,162,True,-0.9,14588709889,Morning Ride
1132,11519.7,46.481611,6.758869,393.2,10.7,162,True,-0.4,14588709889,Morning Ride
1133,11530.5,46.481538,6.758962,393.2,10.76,162,True,-0.4,14588709889,Morning Ride
1134,11540.3,46.481475,6.759049,393.2,10.7,162,True,0.0,14588709889,Morning Ride
1135,11553.1,46.481391,6.759167,393.2,11.48,162,True,0.0,14588709889,Morning Ride
1136,11564.0,46.481326,6.759269,393.2,11.38,162,True,0.0,14588709889,Morning Ride
1137,11575.1,46.481257,6.759375,393.2,11.08,162,True,0.0,14588709889,Morning Ride
1138,11585.7,46.481192,6.759478,393.2,11.04,162,True,0.0,14588709889,Morning Ride
1139,11595.1,46.481139,6.759572,393.2,10.96,162,True,0.0,14588709889,Morning Ride
1140,11606.5,46.481074,6.759688,393.2,10.68,162,True,-0.5,14588709889,Morning Ride
1141,11618.9,46.481009,6.759818,393.2,10.98,162,True,-0.5,14588709889,Morning Ride
1142,11628.1,46.480959,6.759914,393.0,10.6,162,True,-0.5,14588709889,Morning Ride
1143,11639.1,46.480904,6.760031,393.0,10.68,162,True,-0.5,14588709889,Morning Ride
1144,11650.1,46.480842,6.760145,393.0,11.0,162,True,0.0,14588709889,Morning Ride
1145,11661.4,46.48078,6.760262,393.0,10.98,162,True,0.0,14588709889,Morning Ride
1146,11674.0,46.48071,6.760393,393.0,11.02,162,True,0.0,14588709889,Morning Ride
1147,11684.5,46.480655,6.760502,393.0,11.28,161,True,0.0,14588709889,Morning Ride
1148,11693.9,46.480604,6.760599,393.0,10.96,161,True,0.0,14588709889,Morning Ride
1149,11706.5,46.480535,6.76073,393.0,11.28,161,True,0.0,14588709889,Morning Ride
1150,11716.9,46.480479,6.760838,393.0,11.1,161,True,0.5,14588709889,Morning Ride
1151,11726.0,46.480428,6.760932,393.0,10.4,161,True,0.5,14588709889,Morning Ride
1152,11737.0,46.48037,6.761046,393.2,10.5,161,True,0.5,14588709889,Morning Ride
1153,11747.9,46.48031,6.76116,393.2,10.8,161,True,0.9,14588709889,Morning Ride
1154,11759.2,46.480255,6.761281,393.2,10.54,161,True,0.5,14588709889,Morning Ride
1155,11771.6,46.480194,6.761416,393.4,10.94,161,True,0.9,14588709889,Morning Ride
1156,11780.8,46.48015,6.761519,393.4,10.96,161,True,1.3,14588709889,Morning Ride
1157,11792.4,46.480094,6.761648,393.6,11.08,161,True,1.3,14588709889,Morning Ride
1158,11805.5,46.480031,6.761789,393.8,11.52,161,True,1.3,14588709889,Morning Ride
1159,11816.7,46.479974,6.761912,394.0,11.5,162,True,1.3,14588709889,Morning Ride
1160,11828.1,46.479917,6.762037,394.0,11.3,162,True,1.4,14588709889,Morning Ride
1161,11839.2,46.479866,6.762159,394.2,11.68,162,True,1.4,14588709889,Morning Ride
1162,11848.7,46.479822,6.762266,394.4,11.26,162,True,2.2,14588709889,Morning Ride
1163,11860.8,46.479765,6.762399,394.6,11.06,162,True,1.8,14588709889,Morning Ride
1164,11873.8,46.479702,6.762543,395.0,11.42,163,True,1.7,14588709889,Morning Ride
1165,11883.5,46.479657,6.76265,395.0,11.08,163,True,1.8,14588709889,Morning Ride
1166,11894.9,46.4796,6.762775,395.2,11.14,163,True,0.9,14588709889,Morning Ride
1167,11906.0,46.479548,6.762899,395.4,11.46,163,True,0.9,14588709889,Morning Ride
1168,11917.7,46.479496,6.76303,395.4,11.38,163,True,0.4,14588709889,Morning Ride
1169,11930.3,46.479439,6.763173,395.4,11.3,162,True,0.0,14588709889,Morning Ride
1170,11939.7,46.479398,6.763279,395.4,11.24,162,True,0.0,14588709889,Morning Ride
1171,11951.4,46.479344,6.76341,395.4,11.3,162,True,-0.4,14588709889,Morning Ride
1172,11964.6,46.479288,6.763561,395.4,11.72,161,True,-0.4,14588709889,Morning Ride
1173,11975.6,46.47924,6.763686,395.2,11.58,161,True,-0.9,14588709889,Morning Ride
1174,11985.3,46.479197,6.763797,395.2,11.0,160,True,-0.9,14588709889,Morning Ride
1175,11996.5,46.479151,6.763926,395.0,11.36,160,True,-0.9,14588709889,Morning Ride
1176,12007.9,46.479102,6.764056,395.0,11.3,160,True,-0.8,14588709889,Morning Ride
1177,12019.8,46.47905,6.764193,394.8,11.04,160,True,-0.4,14588709889,Morning Ride
1178,12033.1,46.478994,6.764345,394.8,11.5,160,True,-0.4,14588709889,Morning Ride
1179,12044.1,46.478948,6.764472,394.8,11.76,159,True,0.0,14588709889,Morning Ride
1180,12053.7,46.478911,6.764584,394.8,11.44,159,True,0.0,14588709889,Morning Ride
1181,12065.6,46.478863,6.764723,394.8,11.54,159,True,-0.4,14588709889,Morning Ride
1182,12079.1,46.478808,6.764881,394.8,11.86,159,True,-0.4,14588709889,Morning Ride
1183,12090.4,46.478765,6.765013,394.6,11.46,159,True,-0.9,14588709889,Morning Ride
1184,12100.1,46.478728,6.765127,394.6,11.2,158,True,-1.4,14588709889,Morning Ride
1185,12111.7,46.478679,6.765263,394.4,11.6,158,True,-0.9,14588709889,Morning Ride
1186,12123.4,46.478632,6.765398,394.2,11.56,157,True,-0.9,14588709889,Morning Ride
1187,12134.9,46.478584,6.765532,394.2,11.16,156,True,-0.9,14588709889,Morning Ride
1188,12146.3,46.478541,6.765665,394.2,11.18,156,True,-0.4,14588709889,Morning Ride
1189,12157.7,46.478496,6.765799,394.0,11.52,156,True,-0.9,14588709889,Morning Ride
1190,12169.2,46.478451,6.765934,394.0,11.5,156,True,-0.9,14588709889,Morning Ride
1191,12180.8,46.478405,6.766068,393.8,11.48,156,True,-0.8,14588709889,Morning Ride
1192,12192.8,46.478356,6.766208,393.8,11.58,156,True,-0.9,14588709889,Morning Ride
1193,12205.8,46.4783,6.766357,393.6,11.9,155,True,-0.9,14588709889,Morning Ride
1194,12215.3,46.478259,6.766465,393.6,11.52,155,True,-0.8,14588709889,Morning Ride
1195,12227.1,46.478207,6.7666,393.4,11.58,155,True,-0.9,14588709889,Morning Ride
1196,12240.4,46.478145,6.76675,393.4,11.92,155,True,-0.8,14588709889,Morning Ride
1197,12251.8,46.478094,6.766876,393.2,11.8,155,True,-0.4,14588709889,Morning Ride
1198,12262.7,46.478043,6.766999,393.2,11.38,155,True,-0.9,14588709889,Morning Ride
1199,12272.4,46.477998,6.767107,393.2,11.42,155,True,-0.5,14588709889,Morning Ride
1200,12285.1,46.47794,6.76725,393.0,11.6,155,True,-0.9,14588709889,Morning Ride
1201,12294.9,46.477895,6.76736,393.0,10.9,155,True,-0.9,14588709889,Morning Ride
1202,12308.0,46.477837,6.767506,392.8,11.24,155,True,-0.9,14588709889,Morning Ride
1203,12317.5,46.477794,6.767612,392.8,10.96,155,True,-0.8,14588709889,Morning Ride
1204,12329.3,46.47774,6.767747,392.6,11.38,154,True,-0.9,14588709889,Morning Ride
1205,12342.7,46.477685,6.767902,392.6,11.52,154,True,-1.3,14588709889,Morning Ride
1206,12353.7,46.477644,6.768032,392.4,11.76,154,True,-1.3,14588709889,Morning Ride
1207,12363.1,46.477609,6.768144,392.2,11.02,153,True,-1.9,14588709889,Morning Ride
1208,12374.4,46.477571,6.768279,392.0,11.38,153,True,-1.8,14588709889,Morning Ride
1209,12385.7,46.477533,6.768416,391.8,11.28,152,True,-1.7,14588709889,Morning Ride
1210,12397.4,46.477497,6.768559,391.6,10.94,151,True,-1.7,14588709889,Morning Ride
1211,12410.2,46.477454,6.768714,391.4,11.3,151,True,-1.3,14588709889,Morning Ride
1212,12421.4,46.477417,6.76885,391.2,11.66,151,True,-1.3,14588709889,Morning Ride
1213,12431.4,46.477386,6.768973,391.2,11.4,151,True,-0.9,14588709889,Morning Ride
1214,12444.7,46.477343,6.769133,391.0,11.8,151,True,-0.9,14588709889,Morning Ride
1215,12455.6,46.477309,6.769266,391.0,11.64,151,True,-0.9,14588709889,Morning Ride
1216,12464.9,46.477278,6.769379,390.8,10.94,151,True,-0.9,14588709889,Morning Ride
1217,12477.0,46.477235,6.769525,390.8,11.12,151,True,-0.9,14588709889,Morning Ride
1218,12488.2,46.4772,6.769661,390.6,11.36,151,True,-0.8,14588709889,Morning Ride
1219,12499.8,46.477161,6.769801,390.6,11.02,151,True,-1.3,14588709889,Morning Ride
1220,12512.1,46.477119,6.76995,390.4,11.3,151,True,-0.9,14588709889,Morning Ride
1221,12521.5,46.477087,6.770062,390.2,11.32,150,True,-1.3,14588709889,Morning Ride
1222,12533.1,46.477044,6.7702,390.2,11.22,150,True,-1.4,14588709889,Morning Ride
1223,12545.9,46.476997,6.770352,390.0,11.54,150,True,-1.3,14588709889,Morning Ride
1224,12555.0,46.476961,6.770459,389.8,11.04,149,True,-1.4,14588709889,Morning Ride
1225,12566.1,46.476919,6.770589,389.6,10.8,148,True,-1.4,14588709889,Morning Ride
1226,12577.4,46.476873,6.770722,389.6,11.18,147,True,-0.9,14588709889,Morning Ride
1227,12589.0,46.476826,6.770857,389.4,11.18,147,True,-0.4,14588709889,Morning Ride
1228,12599.8,46.476781,6.770982,389.4,10.78,147,True,-0.4,14588709889,Morning Ride
1229,12611.0,46.476735,6.771112,389.4,11.2,147,True,0.0,14588709889,Morning Ride
1230,12622.7,46.476688,6.771247,389.4,11.32,147,True,0.0,14588709889,Morning Ride
1231,12633.6,46.476643,6.771371,389.4,11.24,148,True,0.0,14588709889,Morning Ride
1232,12644.7,46.476594,6.771498,389.4,11.14,149,True,-0.4,14588709889,Morning Ride
1233,12656.5,46.476547,6.771635,389.4,11.34,149,True,-0.4,14588709889,Morning Ride
1234,12669.9,46.476494,6.771792,389.2,11.78,149,True,-0.4,14588709889,Morning Ride
1235,12680.6,46.476451,6.771916,389.2,11.58,149,True,-0.9,14588709889,Morning Ride
1236,12690.5,46.476412,6.772033,389.2,11.38,149,True,-0.5,14588709889,Morning Ride
1237,12703.2,46.476362,6.772183,389.0,11.7,149,True,-0.5,14588709889,Morning Ride
1238,12714.3,46.47632,6.772313,389.0,11.56,149,True,-0.4,14588709889,Morning Ride
1239,12723.6,46.476281,6.772421,389.0,10.74,149,True,0.0,14588709889,Morning Ride
1240,12736.5,46.476232,6.772571,389.0,11.18,149,True,0.0,14588709889,Morning Ride
1241,12745.5,46.476194,6.772677,389.0,11.0,149,True,0.0,14588709889,Morning Ride
1242,12756.7,46.476152,6.77281,389.0,10.7,150,True,0.0,14588709889,Morning Ride
1243,12769.1,46.476101,6.772953,389.0,10.96,150,True,0.0,14588709889,Morning Ride
1244,12779.3,46.47606,6.773072,389.0,11.14,150,True,0.0,14588709889,Morning Ride
1245,12788.4,46.476021,6.773177,389.0,10.38,150,True,-0.5,14588709889,Morning Ride
1246,12801.3,46.475972,6.773328,389.0,11.16,151,True,-0.5,14588709889,Morning Ride
1247,12811.9,46.475931,6.773451,388.8,11.04,151,True,-0.5,14588709889,Morning Ride
1248,12822.2,46.475886,6.77357,388.8,10.62,151,True,-0.5,14588709889,Morning Ride
1249,12832.7,46.47584,6.773691,388.8,10.68,151,True,0.0,14588709889,Morning Ride
1250,12844.0,46.475793,6.773819,388.8,11.12,152,True,0.0,14588709889,Morning Ride
1251,12856.1,46.47574,6.773956,388.8,10.96,152,True,0.0,14588709889,Morning Ride
1252,12867.6,46.475689,6.774087,388.8,11.14,152,True,0.0,14588709889,Morning Ride
1253,12876.9,46.475646,6.774192,388.8,10.94,152,True,0.5,14588709889,Morning Ride
1254,12888.4,46.475596,6.774323,388.8,11.14,152,True,0.4,14588709889,Morning Ride
1255,12900.1,46.475545,6.774456,389.0,11.22,152,True,0.4,14588709889,Morning Ride
1256,12912.6,46.475492,6.774599,389.0,11.3,152,True,0.8,14588709889,Morning Ride
1257,12924.8,46.475439,6.77474,389.0,11.44,152,True,0.4,14588709889,Morning Ride
1258,12936.0,46.475392,6.774868,389.2,11.82,152,True,0.4,14588709889,Morning Ride
1259,12945.9,46.475351,6.774983,389.2,11.5,152,True,0.9,14588709889,Morning Ride
1260,12959.2,46.475299,6.775137,389.2,11.82,152,True,0.5,14588709889,Morning Ride
1261,12970.3,46.475252,6.775266,389.4,11.54,152,True,0.4,14588709889,Morning Ride
1262,12980.3,46.475213,6.775381,389.4,11.1,153,True,0.9,14588709889,Morning Ride
1263,12993.7,46.475158,6.775539,389.4,11.54,153,True,0.4,14588709889,Morning Ride
1264,13004.8,46.475115,6.77567,389.6,11.78,153,True,0.8,14588709889,Morning Ride
1265,13014.8,46.47508,6.775788,389.6,11.12,153,True,1.3,14588709889,Morning Ride
1266,13028.1,46.475028,6.775944,389.8,11.56,153,True,0.9,14588709889,Morning Ride
1267,13038.9,46.474985,6.776071,390.0,11.72,153,True,1.3,14588709889,Morning Ride
1268,13048.6,46.474948,6.776186,390.0,10.98,153,True,0.9,14588709889,Morning Ride
1269,13061.2,46.474906,6.776337,390.2,11.28,153,True,0.9,14588709889,Morning Ride
1270,13070.3,46.474879,6.77645,390.2,11.1,153,True,0.9,14588709889,Morning Ride
1271,13081.3,46.474853,6.776588,390.4,10.64,154,True,0.5,14588709889,Morning Ride
1272,13092.3,46.474831,6.776728,390.4,10.68,154,True,0.9,14588709889,Morning Ride
1273,13103.8,46.474813,6.776875,390.4,11.04,154,True,0.4,14588709889,Morning Ride
1274,13116.8,46.4748,6.777043,390.6,11.12,154,True,0.4,14588709889,Morning Ride
1275,13127.6,46.474801,6.777184,390.6,11.46,155,True,0.5,14588709889,Morning Ride
1276,13136.9,46.474804,6.777305,390.6,11.12,155,True,0.0,14588709889,Morning Ride
1277,13148.1,46.474804,6.777451,390.6,11.16,155,True,0.0,14588709889,Morning Ride
1278,13159.1,46.474803,6.777595,390.6,11.06,155,True,0.0,14588709889,Morning Ride
1279,13170.7,46.474794,6.777744,390.6,10.78,155,True,0.0,14588709889,Morning Ride
1280,13183.0,46.474783,6.777904,390.6,11.08,155,True,0.5,14588709889,Morning Ride
1281,13192.2,46.474771,6.778023,390.6,11.06,155,True,0.5,14588709889,Morning Ride
1282,13203.0,46.474755,6.778162,390.8,10.98,156,True,1.0,14588709889,Morning Ride
1283,13213.6,46.474735,6.778295,390.8,10.9,156,True,1.4,14588709889,Morning Ride
1284,13224.1,46.474711,6.778428,391.0,10.68,156,True,1.5,14588709889,Morning Ride
1285,13235.4,46.474681,6.778569,391.2,10.48,157,True,2.0,14588709889,Morning Ride
1286,13243.7,46.474652,6.77867,391.4,10.3,157,True,2.5,14588709889,Morning Ride
1287,13253.8,46.474614,6.778789,391.6,10.16,158,True,2.5,14588709889,Morning Ride
1288,13264.3,46.474574,6.778912,392.0,10.14,158,True,2.4,14588709889,Morning Ride
1289,13276.0,46.474525,6.779046,392.2,10.38,158,True,3.0,14588709889,Morning Ride
1290,13285.7,46.474484,6.779158,392.4,10.06,158,True,2.5,14588709889,Morning Ride
1291,13294.0,46.474445,6.779251,392.8,10.06,158,True,3.2,14588709889,Morning Ride
1292,13304.0,46.4744,6.779364,393.0,10.04,159,True,3.1,14588709889,Morning Ride
1293,13314.0,46.474362,6.77948,393.4,9.94,159,True,3.0,14588709889,Morning Ride
1294,13323.9,46.474324,6.779597,393.6,9.58,159,True,3.5,14588709889,Morning Ride
1295,13334.1,46.474288,6.779719,394.0,9.68,159,True,2.9,14588709889,Morning Ride
1296,13344.4,46.474262,6.779847,394.4,10.08,159,True,2.4,14588709889,Morning Ride
1297,13354.7,46.47424,6.779977,394.6,10.14,160,True,1.4,14588709889,Morning Ride
1298,13365.4,46.474227,6.780116,394.6,10.28,160,True,0.5,14588709889,Morning Ride
1299,13377.2,46.474221,6.780269,394.6,10.66,160,True,-0.5,14588709889,Morning Ride
1300,13385.8,46.474226,6.780382,394.6,10.34,160,True,-1.0,14588709889,Morning Ride
1301,13396.3,46.474239,6.780517,394.4,10.38,161,True,-1.4,14588709889,Morning Ride
1302,13407.5,46.474259,6.780659,394.2,10.56,161,True,-1.4,14588709889,Morning Ride
1303,13419.8,46.474281,6.780816,394.0,10.88,162,True,-1.4,14588709889,Morning Ride
1304,13430.1,46.474299,6.780948,394.0,10.58,162,True,-1.3,14588709889,Morning Ride
1305,13439.5,46.474315,6.781069,393.8,10.74,162,True,-1.4,14588709889,Morning Ride
1306,13452.1,46.474333,6.78123,393.6,11.16,163,True,-1.9,14588709889,Morning Ride
1307,13462.3,46.474344,6.781361,393.4,10.96,163,True,-2.4,14588709889,Morning Ride
1308,13471.2,46.474349,6.781478,393.2,10.28,163,True,-3.0,14588709889,Morning Ride
1309,13482.0,46.474345,6.781618,392.8,10.38,163,True,-2.9,14588709889,Morning Ride
1310,13492.7,46.474335,6.781756,392.4,10.64,163,True,-3.1,14588709889,Morning Ride
1311,13503.9,46.474313,6.781899,392.2,10.36,164,True,-3.2,14588709889,Morning Ride
1312,13516.7,46.474276,6.782056,391.8,10.88,164,True,-2.7,14588709889,Morning Ride
1313,13526.2,46.474244,6.782172,391.4,11.0,164,True,-2.6,14588709889,Morning Ride
1314,13537.5,46.47421,6.782312,391.2,11.1,164,True,-2.7,14588709889,Morning Ride
1315,13549.2,46.474177,6.782455,391.0,11.3,164,True,-2.6,14588709889,Morning Ride
1316,13560.9,46.474147,6.782601,390.6,11.4,164,True,-3.0,14588709889,Morning Ride
1317,13572.4,46.474121,6.782747,390.2,11.14,164,True,-3.9,14588709889,Morning Ride
1318,13583.9,46.474103,6.782894,389.8,11.54,165,True,-3.9,14588709889,Morning Ride
1319,13595.5,46.474091,6.783044,389.2,11.6,165,True,-3.9,14588709889,Morning Ride
1320,13607.2,46.474097,6.783195,388.8,11.6,164,True,-3.4,14588709889,Morning Ride
1321,13619.1,46.474114,6.783349,388.4,11.64,164,True,-2.9,14588709889,Morning Ride
1322,13631.4,46.474139,6.783504,388.2,11.8,164,True,-2.4,14588709889,Morning Ride
1323,13643.9,46.474172,6.78366,387.8,12.0,164,True,-2.4,14588709889,Morning Ride
1324,13656.5,46.474204,6.783817,387.6,12.2,164,True,-2.8,14588709889,Morning Ride
1325,13669.3,46.474242,6.783974,387.2,12.42,164,True,-2.3,14588709889,Morning Ride
1326,13682.1,46.474277,6.784133,386.8,12.6,164,True,-2.7,14588709889,Morning Ride
1327,13695.0,46.474315,6.784293,386.6,12.72,164,True,-2.3,14588709889,Morning Ride
1328,13708.0,46.474352,6.784452,386.2,12.82,164,True,-1.9,14588709889,Morning Ride
1329,13720.7,46.474383,6.784612,386.0,12.84,164,True,-2.3,14588709889,Morning Ride
1330,13734.0,46.474422,6.784776,385.8,12.94,164,True,-2.0,14588709889,Morning Ride
1331,13748.2,46.474457,6.784953,385.4,13.22,163,True,-1.6,14588709889,Morning Ride
1332,13758.7,46.47448,6.785085,385.2,12.74,162,True,-1.6,14588709889,Morning Ride
1333,13771.0,46.474501,6.785243,385.2,12.6,162,True,-0.4,14588709889,Morning Ride
1334,13783.3,46.474515,6.785401,385.0,12.52,161,True,0.0,14588709889,Morning Ride
1335,13795.2,46.474516,6.785556,385.2,12.24,161,True,0.4,14588709889,Morning Ride
1336,13806.8,46.474509,6.785708,385.2,11.72,160,True,1.7,14588709889,Morning Ride
1337,13818.3,46.474501,6.785856,385.4,11.92,160,True,1.8,14588709889,Morning Ride
1338,13829.5,46.474495,6.786003,385.8,11.7,160,True,2.2,14588709889,Morning Ride
1339,13840.6,46.474497,6.786147,386.0,11.46,159,True,2.3,14588709889,Morning Ride
1340,13851.6,46.474509,6.786289,386.2,11.28,159,True,1.8,14588709889,Morning Ride
1341,13862.3,46.474526,6.786425,386.4,11.1,159,True,1.8,14588709889,Morning Ride
1342,13873.1,46.474548,6.786563,386.6,10.96,158,True,1.4,14588709889,Morning Ride
1343,13884.1,46.474567,6.786703,386.8,10.92,157,True,0.9,14588709889,Morning Ride
1344,13894.8,46.474586,6.78684,386.8,10.84,156,True,0.5,14588709889,Morning Ride
1345,13905.8,46.474604,6.786981,386.8,10.84,155,True,0.5,14588709889,Morning Ride
1346,13916.7,46.474616,6.787122,386.8,10.88,154,True,0.5,14588709889,Morning Ride
1347,13927.8,46.474631,6.787264,387.0,10.94,154,True,0.0,14588709889,Morning Ride
1348,13938.7,46.474642,6.787407,387.0,10.92,154,True,0.0,14588709889,Morning Ride
1349,13950.0,46.474653,6.787553,386.8,11.04,154,True,-0.5,14588709889,Morning Ride
1350,13962.4,46.47466,6.787713,386.8,11.32,153,True,-0.9,14588709889,Morning Ride
1351,13971.6,46.474667,6.787833,386.8,10.98,154,True,-0.5,14588709889,Morning Ride
1352,13982.5,46.474672,6.787973,386.6,10.94,153,True,-0.9,14588709889,Morning Ride
1353,13993.8,46.474683,6.78812,386.6,11.02,153,True,-0.9,14588709889,Morning Ride
1354,14005.9,46.474687,6.788279,386.4,11.18,153,True,-0.9,14588709889,Morning Ride
1355,14014.8,46.474694,6.788394,386.4,10.48,153,True,-0.9,14588709889,Morning Ride
1356,14025.9,46.474697,6.788538,386.2,10.86,153,True,-1.0,14588709889,Morning Ride
1357,14036.9,46.474696,6.788682,386.2,10.88,154,True,-0.9,14588709889,Morning Ride
1358,14048.0,46.474693,6.788825,386.0,10.84,154,True,-0.4,14588709889,Morning Ride
1359,14059.3,46.474687,6.788972,386.0,10.68,155,True,-0.9,14588709889,Morning Ride
1360,14071.3,46.474672,6.789128,386.0,11.3,155,True,-0.5,14588709889,Morning Ride
1361,14080.4,46.474659,6.789244,385.8,10.9,155,True,-0.4,14588709889,Morning Ride
1362,14091.6,46.474639,6.789388,385.8,10.94,156,True,-0.5,14588709889,Morning Ride
1363,14103.8,46.474617,6.789542,385.8,11.16,156,True,0.0,14588709889,Morning Ride
1364,14112.6,46.474597,6.789654,385.8,10.66,156,True,0.5,14588709889,Morning Ride
1365,14123.5,46.474569,6.789789,385.8,10.44,156,True,0.5,14588709889,Morning Ride
1366,14134.1,46.474535,6.789919,386.0,10.74,156,True,0.5,14588709889,Morning Ride
1367,14144.7,46.474503,6.790048,386.0,10.62,156,True,0.5,14588709889,Morning Ride
1368,14155.5,46.474464,6.790178,386.0,10.34,156,True,0.5,14588709889,Morning Ride
1369,14167.4,46.474421,6.79032,386.0,10.96,156,True,0.5,14588709889,Morning Ride
1370,14176.0,46.474393,6.790422,386.2,10.5,156,True,0.9,14588709889,Morning Ride
1371,14186.7,46.474353,6.79055,386.2,10.52,156,True,1.0,14588709889,Morning Ride
