time,distance,latitude,longitude,altitude,velocity_smooth,heartrate,temp,moving,grade_smooth,activity_id,activity_name
1683,5761.7,46.160823,6.174287,424.2,6.54,113,19,True,0.0,14518882026,Morning Ride
1684,5768.1,46.160816,6.174205,424.2,6.54,114,19,True,-0.8,14518882026,Morning Ride
1685,5774.6,46.160804,6.174122,424.2,6.52,115,19,True,-0.8,14518882026,Morning Ride
1686,5781.1,46.160793,6.174039,424.0,6.54,115,19,True,-0.8,14518882026,Morning Ride
1687,5787.6,46.160782,6.173957,424.0,6.54,116,19,True,-0.8,14518882026,Morning Ride
1688,5793.8,46.160778,6.173877,424.0,6.42,117,19,True,0.0,14518882026,Morning Ride
1689,5800.2,46.160766,6.173796,424.0,6.42,117,19,True,0.0,14518882026,Morning Ride
1690,5807.0,46.160759,6.173708,424.0,6.48,118,19,True,0.0,14518882026,Morning Ride
1691,5813.5,46.160751,6.173625,424.0,6.48,118,19,True,0.0,14518882026,Morning Ride
1692,5820.2,46.160739,6.173539,424.0,6.52,118,19,True,-0.8,14518882026,Morning Ride
1693,5826.6,46.160732,6.173458,424.0,6.56,118,19,True,-0.8,14518882026,Morning Ride
1694,5833.0,46.160724,6.173376,423.8,6.56,118,19,True,-0.7,14518882026,Morning Ride
1695,5839.6,46.160712,6.173291,423.8,6.52,118,19,True,-0.8,14518882026,Morning Ride
1696,5847.3,46.160701,6.173193,423.8,6.76,118,19,True,0.8,14518882026,Morning Ride
1697,5852.8,46.160694,6.173122,423.8,6.52,117,19,True,0.8,14518882026,Morning Ride
1698,5859.3,46.160686,6.17304,424.0,6.54,117,19,True,0.8,14518882026,Morning Ride
1699,5866.0,46.160674,6.172954,424.0,6.6,116,19,True,0.8,14518882026,Morning Ride
1700,5872.9,46.160659,6.172868,424.0,6.66,116,19,True,0.0,14518882026,Morning Ride
1701,5879.4,46.160651,6.172784,424.0,6.42,116,19,True,0.0,14518882026,Morning Ride
1702,5886.0,46.16064,6.172701,424.0,6.64,116,19,True,0.0,14518882026,Morning Ride
1703,5892.7,46.160632,6.172614,424.0,6.68,116,19,True,0.0,14518882026,Morning Ride
1704,5899.4,46.160621,6.172529,424.0,6.68,116,19,True,0.0,14518882026,Morning Ride
1705,5906.2,46.16061,6.172442,424.0,6.66,116,19,True,0.0,14518882026,Morning Ride
1706,5913.0,46.160602,6.172356,424.0,6.72,116,19,True,0.0,14518882026,Morning Ride
1707,5919.9,46.16059,6.172268,424.0,6.78,116,19,True,0.0,14518882026,Morning Ride
1708,5927.8,46.160579,6.172167,424.0,7.02,116,19,True,0.0,14518882026,Morning Ride
1709,5933.2,46.160571,6.172097,424.0,6.76,116,19,True,0.0,14518882026,Morning Ride
1710,5939.8,46.160564,6.172013,424.0,6.72,116,19,True,-0.8,14518882026,Morning Ride
1711,5946.5,46.160552,6.171927,424.0,6.7,116,19,True,-0.7,14518882026,Morning Ride
1712,5953.3,46.160541,6.171841,423.8,6.68,117,19,True,-0.7,14518882026,Morning Ride
1713,5960.0,46.160533,6.171755,423.8,6.44,117,19,True,-0.7,14518882026,Morning Ride
1714,5966.9,46.160525,6.171667,423.8,6.74,118,19,True,0.0,14518882026,Morning Ride
1715,5973.8,46.160514,6.171579,423.8,6.8,119,19,True,0.0,14518882026,Morning Ride
1716,5980.3,46.160506,6.171495,423.8,6.76,119,19,True,0.0,14518882026,Morning Ride
1717,5986.9,46.160495,6.171411,423.8,6.72,119,19,True,0.0,14518882026,Morning Ride
1718,5993.6,46.160487,6.171326,423.8,6.72,119,19,True,0.0,14518882026,Morning Ride
1719,6000.4,46.160476,6.171239,423.8,6.7,119,19,True,0.0,14518882026,Morning Ride
1720,6007.0,46.160465,6.171155,423.8,6.64,119,19,True,0.0,14518882026,Morning Ride
1721,6013.7,46.160457,6.171069,423.8,6.68,119,19,True,0.0,14518882026,Morning Ride
1722,6020.5,46.160446,6.170983,423.8,6.72,119,19,True,0.0,14518882026,Morning Ride
1723,6027.3,46.160438,6.170896,423.8,6.74,119,19,True,0.0,14518882026,Morning Ride
1724,6034.0,46.160427,6.170809,423.8,6.72,120,19,True,0.0,14518882026,Morning Ride
1725,6040.8,46.160419,6.170722,423.8,6.76,120,19,True,0.0,14518882026,Morning Ride
1726,6047.9,46.160407,6.170632,423.8,6.84,121,19,True,0.0,14518882026,Morning Ride
1727,6054.8,46.160396,6.170543,423.8,6.86,122,19,True,0.0,14518882026,Morning Ride
1728,6061.9,46.160384,6.170454,423.8,6.92,122,19,True,0.0,14518882026,Morning Ride
1729,6068.9,46.160373,6.170364,423.8,6.98,122,19,True,0.0,14518882026,Morning Ride
1730,6076.1,46.160362,6.170272,423.8,7.06,122,19,True,0.0,14518882026,Morning Ride
1731,6083.3,46.16035,6.17018,423.8,7.08,121,19,True,0.0,14518882026,Morning Ride
1732,6090.2,46.160342,6.170092,423.8,7.08,121,19,True,0.0,14518882026,Morning Ride
1733,6097.0,46.160331,6.170005,423.8,7.02,120,19,True,0.0,14518882026,Morning Ride
1734,6103.9,46.16032,6.169917,423.8,7.0,120,19,True,-0.7,14518882026,Morning Ride
1735,6110.7,46.160312,6.16983,423.8,6.92,120,19,True,-0.7,14518882026,Morning Ride
1736,6117.8,46.1603,6.169739,423.6,6.9,120,18,True,-0.7,14518882026,Morning Ride
1737,6124.9,46.160289,6.169649,423.6,6.94,120,18,True,-0.7,14518882026,Morning Ride
1738,6131.8,46.160278,6.169562,423.6,6.96,120,18,True,0.0,14518882026,Morning Ride
1739,6138.7,46.16027,6.169473,423.6,6.96,120,18,True,0.0,14518882026,Morning Ride
1740,6145.6,46.160258,6.169386,423.6,6.98,120,18,True,0.0,14518882026,Morning Ride
1741,6152.4,46.160247,6.169299,423.6,6.92,120,18,True,0.0,14518882026,Morning Ride
1742,6159.1,46.160239,6.169213,423.6,6.84,120,18,True,0.0,14518882026,Morning Ride
1743,6165.8,46.160228,6.169127,423.6,6.8,120,18,True,0.0,14518882026,Morning Ride
1744,6172.5,46.160217,6.169042,423.6,6.76,120,18,True,-0.7,14518882026,Morning Ride
1745,6179.1,46.160209,6.168958,423.6,6.7,120,18,True,-0.7,14518882026,Morning Ride
1746,6185.8,46.160197,6.168873,423.4,6.68,119,18,True,-0.7,14518882026,Morning Ride
1747,6192.6,46.160186,6.168786,423.4,6.7,118,18,True,-0.7,14518882026,Morning Ride
1748,6199.2,46.160178,6.168701,423.4,6.68,117,18,True,0.0,14518882026,Morning Ride
1749,6206.0,46.160167,6.168615,423.4,6.7,116,18,True,0.0,14518882026,Morning Ride
1750,6212.9,46.160155,6.168528,423.4,6.76,115,18,True,-0.7,14518882026,Morning Ride
1751,6219.9,46.16014,6.168439,423.4,6.82,115,18,True,-0.7,14518882026,Morning Ride
1752,6227.0,46.160133,6.168348,423.2,6.88,115,18,True,-0.7,14518882026,Morning Ride
1753,6234.3,46.160121,6.168254,423.2,7.02,116,18,True,-0.7,14518882026,Morning Ride
1754,6241.5,46.16011,6.168162,423.2,7.1,117,18,True,0.0,14518882026,Morning Ride
1755,6248.7,46.160099,6.168071,423.2,7.16,117,18,True,-0.7,14518882026,Morning Ride
1756,6255.8,46.160091,6.167979,423.2,7.18,117,18,True,-0.7,14518882026,Morning Ride
1757,6262.9,46.160079,6.167889,423.0,7.18,117,18,True,-0.7,14518882026,Morning Ride
1758,6269.8,46.160068,6.1678,423.0,7.1,117,18,True,-0.7,14518882026,Morning Ride
1759,6276.8,46.160057,6.167712,423.0,7.06,117,18,True,0.7,14518882026,Morning Ride
1760,6283.8,46.160049,6.167623,423.0,7.02,117,18,True,0.7,14518882026,Morning Ride
1761,6290.7,46.160037,6.167534,423.2,6.98,116,18,True,0.7,14518882026,Morning Ride
1762,6297.5,46.160022,6.167449,423.2,6.92,116,18,True,0.7,14518882026,Morning Ride
1763,6304.1,46.160011,6.167364,423.2,6.86,116,18,True,0.0,14518882026,Morning Ride
1764,6310.5,46.159999,6.167283,423.2,6.74,116,18,True,0.0,14518882026,Morning Ride
1765,6317.0,46.159987,6.167201,423.2,6.64,116,18,True,0.0,14518882026,Morning Ride
1766,6323.6,46.159972,6.167119,423.2,6.58,116,18,True,0.0,14518882026,Morning Ride
1767,6329.8,46.159961,6.167041,423.2,6.46,116,18,True,0.0,14518882026,Morning Ride
1768,6335.8,46.159946,6.166965,423.2,6.34,116,18,True,0.0,14518882026,Morning Ride
1769,6341.1,46.159934,6.166899,423.2,6.12,115,18,True,0.0,14518882026,Morning Ride
1770,6345.7,46.159923,6.166841,423.2,5.74,113,18,True,1.2,14518882026,Morning Ride
1771,6349.8,46.159915,6.166791,423.2,5.24,112,18,True,1.4,14518882026,Morning Ride
1772,6352.9,46.159908,6.166751,423.4,4.62,112,18,True,2.0,14518882026,Morning Ride
1773,6355.0,46.159904,6.166724,423.4,3.84,110,18,True,5.2,14518882026,Morning Ride
1774,6355.9,46.1599,6.166715,423.4,2.96,109,18,True,6.9,14518882026,Morning Ride
1775,6356.6,46.159897,6.16671,423.6,2.18,109,18,True,1.9,14518882026,Morning Ride
1776,6357.5,46.159905,6.166706,423.6,1.54,109,18,True,0.0,14518882026,Morning Ride
1777,6358.1,46.159908,6.166701,423.8,1.04,110,18,True,0.0,14518882026,Morning Ride
1778,6358.5,46.159908,6.166695,423.8,0.7,112,18,True,0.0,14518882026,Morning Ride
1790,6358.6,46.159935,6.166659,423.6,0.038,118,18,False,0.0,14518882026,Morning Ride
1791,6360.3,46.159931,6.166638,423.4,0.138,117,18,True,-1.9,14518882026,Morning Ride
1792,6362.0,46.159924,6.166618,423.4,0.25,117,18,True,-3.3,14518882026,Morning Ride
1793,6363.4,46.159923,6.1666,423.4,0.327,116,18,True,-1.7,14518882026,Morning Ride
1794,6365.3,46.15992,6.166576,423.4,0.425,116,18,True,1.9,14518882026,Morning Ride
1795,6367.8,46.159919,6.166543,423.4,1.84,116,18,True,1.6,14518882026,Morning Ride
1796,6370.4,46.159912,6.166512,423.4,2.02,115,18,True,1.9,14518882026,Morning Ride
1797,6372.6,46.159904,6.166484,423.6,2.12,115,18,True,1.8,14518882026,Morning Ride
1798,6375.9,46.1599,6.166442,423.6,2.5,113,18,True,0.0,14518882026,Morning Ride
1799,6378.9,46.159897,6.166404,423.6,2.72,113,18,True,-1.6,14518882026,Morning Ride
1800,6381.6,46.159897,6.166368,423.4,2.76,111,18,True,0.0,14518882026,Morning Ride
1801,6385.4,46.159892,6.166319,423.4,3.0,109,18,True,-1.3,14518882026,Morning Ride
1802,6389.6,46.159885,6.166266,423.6,3.4,108,18,True,0.0,14518882026,Morning Ride
1803,6394.3,46.159877,6.166206,423.4,3.68,106,18,True,0.0,14518882026,Morning Ride
1804,6400.0,46.159869,6.166134,423.4,4.22,106,17,True,0.0,14518882026,Morning Ride
1805,6404.3,46.159858,6.166081,423.4,4.54,106,17,True,1.0,14518882026,Morning Ride
1806,6409.1,46.159847,6.166019,423.6,4.74,106,17,True,1.1,14518882026,Morning Ride
1807,6413.4,46.159843,6.165965,423.6,4.76,106,17,True,1.3,14518882026,Morning Ride
1808,6417.7,46.159844,6.16591,423.6,4.68,107,17,True,0.0,14518882026,Morning Ride
1809,6420.2,46.159847,6.165877,423.6,4.04,108,17,True,0.0,14518882026,Morning Ride
1810,6424.2,46.159843,6.165826,423.6,3.98,109,17,True,0.0,14518882026,Morning Ride
1811,6428.9,46.159832,6.165768,423.6,3.96,110,17,True,0.0,14518882026,Morning Ride
1812,6433.6,46.159824,6.165707,423.6,4.04,111,17,True,0.0,14518882026,Morning Ride
1813,6438.7,46.159816,6.165642,423.6,4.2,111,17,True,0.0,14518882026,Morning Ride
1814,6443.8,46.159809,6.165577,423.6,4.72,112,17,True,1.0,14518882026,Morning Ride
1815,6448.8,46.159801,6.165514,423.6,4.92,113,17,True,1.0,14518882026,Morning Ride
1816,6453.7,46.159794,6.165451,423.8,4.96,114,17,True,1.0,14518882026,Morning Ride
1817,6458.8,46.159789,6.165385,423.8,5.04,114,17,True,0.0,14518882026,Morning Ride
1818,6464.4,46.159778,6.165313,423.8,5.14,115,17,True,-0.9,14518882026,Morning Ride
1819,6470.1,46.159767,6.165242,423.6,5.26,116,17,True,-0.9,14518882026,Morning Ride
1820,6475.6,46.159759,6.165172,423.6,5.36,116,17,True,-0.9,14518882026,Morning Ride
1821,6481.6,46.159747,6.165097,423.6,5.58,117,17,True,0.9,14518882026,Morning Ride
1822,6487.0,46.159732,6.165029,423.6,5.64,117,17,True,0.9,14518882026,Morning Ride
1823,6492.2,46.159724,6.164964,423.8,5.56,117,17,True,1.0,14518882026,Morning Ride
1824,6497.3,46.159713,6.164899,423.8,5.44,117,17,True,1.0,14518882026,Morning Ride
1825,6502.1,46.159706,6.164838,423.8,5.3,116,17,True,-1.1,14518882026,Morning Ride
1826,6506.5,46.159698,6.164781,423.8,4.98,116,17,True,-1.2,14518882026,Morning Ride
1827,6510.3,46.159691,6.164733,423.6,4.66,116,17,True,-1.3,14518882026,Morning Ride
1828,6514.0,46.159691,6.164687,423.6,4.36,114,17,True,-1.3,14518882026,Morning Ride
1829,6517.5,46.159698,6.164642,423.6,4.04,112,17,True,0.0,14518882026,Morning Ride
1830,6521.5,46.159698,6.164589,423.6,3.88,112,17,True,0.0,14518882026,Morning Ride
1831,6525.8,46.15969,6.164534,423.6,3.86,110,17,True,0.0,14518882026,Morning Ride
1832,6530.4,46.159679,6.164477,423.6,4.02,109,17,True,0.0,14518882026,Morning Ride
1833,6535.2,46.159667,6.164417,423.6,4.24,108,17,True,0.0,14518882026,Morning Ride
1834,6540.0,46.159656,6.164357,423.6,4.5,108,17,True,0.0,14518882026,Morning Ride
1835,6545.5,46.159649,6.164287,423.6,4.8,109,17,True,0.0,14518882026,Morning Ride
1836,6549.2,46.159645,6.164239,423.6,4.68,109,17,True,0.0,14518882026,Morning Ride
1837,6553.7,46.159636,6.164182,423.6,4.66,110,17,True,0.0,14518882026,Morning Ride
1838,6558.3,46.159621,6.164126,423.6,4.62,111,17,True,1.1,14518882026,Morning Ride
1839,6563.0,46.159606,6.164069,423.6,4.6,111,17,True,1.1,14518882026,Morning Ride
1840,6567.6,46.159599,6.164011,423.8,4.42,112,17,True,1.1,14518882026,Morning Ride
1841,6572.3,46.159587,6.163952,423.8,4.62,112,17,True,1.1,14518882026,Morning Ride
1842,6577.3,46.159576,6.163891,423.8,4.72,112,17,True,1.0,14518882026,Morning Ride
1843,6582.0,46.159564,6.163831,423.8,4.74,112,17,True,1.0,14518882026,Morning Ride
1844,6586.7,46.159552,6.163773,424.0,4.74,112,17,True,1.0,14518882026,Morning Ride
1845,6591.6,46.159537,6.163712,424.0,4.8,112,17,True,1.0,14518882026,Morning Ride
1846,6596.4,46.159526,6.163653,424.0,4.82,112,17,True,0.0,14518882026,Morning Ride
1847,6601.4,46.159515,6.163591,424.0,4.82,111,17,True,0.0,14518882026,Morning Ride
1848,6606.3,46.159503,6.163529,424.0,4.86,110,17,True,-1.0,14518882026,Morning Ride
1849,6611.4,46.159488,6.163467,424.0,4.94,110,17,True,-1.0,14518882026,Morning Ride
1850,6616.8,46.159472,6.163402,423.8,5.04,109,17,True,-0.9,14518882026,Morning Ride
1851,6622.4,46.159449,6.163335,423.8,5.2,109,17,True,-0.9,14518882026,Morning Ride
1852,6628.1,46.15943,6.163267,423.8,5.34,109,17,True,0.0,14518882026,Morning Ride
1853,6633.8,46.159415,6.163198,423.8,5.5,109,17,True,0.0,14518882026,Morning Ride
1854,6640.3,46.159396,6.163116,423.8,5.78,110,17,True,0.9,14518882026,Morning Ride
1855,6645.0,46.159384,6.163059,423.8,5.64,110,17,True,0.9,14518882026,Morning Ride
1856,6650.7,46.159365,6.162989,424.0,5.66,111,17,True,0.9,14518882026,Morning Ride
1857,6656.5,46.159346,6.16292,424.0,5.68,111,17,True,0.9,14518882026,Morning Ride
1858,6662.2,46.159327,6.162852,424.0,5.68,111,17,True,0.0,14518882026,Morning Ride
1859,6668.2,46.159308,6.16278,424.0,5.58,111,17,True,0.9,14518882026,Morning Ride
1860,6674.0,46.159289,6.162709,424.0,5.8,111,17,True,0.9,14518882026,Morning Ride
1861,6679.6,46.159274,6.16264,424.2,5.78,110,17,True,0.9,14518882026,Morning Ride
1862,6685.4,46.159255,6.16257,424.2,5.78,110,17,True,0.9,14518882026,Morning Ride
1863,6691.1,46.159235,6.162501,424.2,5.78,110,17,True,0.9,14518882026,Morning Ride
1864,6696.9,46.159216,6.162433,424.2,5.74,109,17,True,0.9,14518882026,Morning Ride
1865,6702.7,46.159194,6.162364,424.4,5.74,109,17,True,0.9,14518882026,Morning Ride
1866,6708.5,46.159178,6.162293,424.4,5.78,109,17,True,0.8,14518882026,Morning Ride
1867,6714.2,46.159155,6.162225,424.4,5.76,109,17,True,0.0,14518882026,Morning Ride
1868,6721.1,46.159129,6.162145,424.4,6.0,109,17,True,0.0,14518882026,Morning Ride
1869,6725.8,46.159114,6.162089,424.4,5.78,109,17,True,0.0,14518882026,Morning Ride
1870,6731.5,46.159094,6.16202,424.4,5.76,109,17,True,0.0,14518882026,Morning Ride
1871,6737.5,46.159071,6.16195,424.4,5.8,110,17,True,0.0,14518882026,Morning Ride
1872,6743.5,46.159048,6.161879,424.4,5.86,109,17,True,0.8,14518882026,Morning Ride
1873,6750.6,46.159022,6.161796,424.4,5.9,109,17,True,0.8,14518882026,Morning Ride
1874,6755.5,46.159002,6.16174,424.6,5.94,109,17,True,0.8,14518882026,Morning Ride
1875,6761.5,46.158975,6.161671,424.6,6.0,109,17,True,0.9,14518882026,Morning Ride
1876,6768.4,46.158949,6.161591,424.6,6.18,109,17,True,0.0,14518882026,Morning Ride
1877,6773.4,46.15893,6.161532,424.6,5.98,109,17,True,0.0,14518882026,Morning Ride
1878,6779.2,46.158907,6.161464,424.6,5.72,109,17,True,0.0,14518882026,Morning Ride
1879,6785.1,46.158884,6.161395,424.6,5.92,109,17,True,0.0,14518882026,Morning Ride
1880,6791.0,46.158861,6.161327,424.6,5.9,110,17,True,0.9,14518882026,Morning Ride
1881,6796.8,46.158838,6.161259,424.6,5.68,110,17,True,0.8,14518882026,Morning Ride
1882,6802.7,46.158812,6.161192,424.8,5.86,111,17,True,0.8,14518882026,Morning Ride
1883,6808.7,46.158785,6.161124,424.8,5.9,112,17,True,0.8,14518882026,Morning Ride
1884,6814.9,46.158758,6.161054,424.8,5.96,112,17,True,0.0,14518882026,Morning Ride
1885,6821.0,46.158732,6.160986,424.8,6.0,112,17,True,0.0,14518882026,Morning Ride
1886,6827.0,46.158705,6.160919,424.8,6.04,112,17,True,0.0,14518882026,Morning Ride
1887,6833.1,46.158674,6.160852,424.8,6.08,112,17,True,0.0,14518882026,Morning Ride
1888,6839.1,46.158647,6.160785,424.8,6.08,112,16,True,0.0,14518882026,Morning Ride
1889,6845.3,46.15862,6.160715,424.8,6.08,112,16,True,0.8,14518882026,Morning Ride
1890,6851.6,46.15859,6.160647,424.8,6.12,111,16,True,0.8,14518882026,Morning Ride
1891,6857.9,46.158559,6.16058,425.0,6.18,111,16,True,0.8,14518882026,Morning Ride
1892,6864.1,46.158529,6.160512,425.0,6.2,112,16,True,1.6,14518882026,Morning Ride
1893,6870.3,46.158503,6.160442,425.0,6.24,112,16,True,0.8,14518882026,Morning Ride
1894,6876.3,46.158476,6.160372,425.2,6.2,112,16,True,1.6,14518882026,Morning Ride
1895,6882.6,46.158453,6.160298,425.2,6.2,112,16,True,1.6,14518882026,Morning Ride
1896,6888.7,46.158427,6.160229,425.4,6.16,112,16,True,1.6,14518882026,Morning Ride
1897,6894.7,46.1584,6.160162,425.4,6.12,112,16,True,1.7,14518882026,Morning Ride
1898,6900.7,46.158373,6.160095,425.6,6.08,113,16,True,1.7,14518882026,Morning Ride
1899,6906.7,46.158342,6.160029,425.6,6.08,113,16,True,1.7,14518882026,Morning Ride
1900,6912.6,46.158316,6.159964,425.8,6.0,114,16,True,1.8,14518882026,Morning Ride
1901,6918.0,46.158289,6.159904,425.8,5.86,114,16,True,2.8,14518882026,Morning Ride
1902,6923.2,46.158266,6.159846,426.0,5.7,114,16,True,2.9,14518882026,Morning Ride
1903,6928.4,46.158243,6.159787,426.2,5.54,115,16,True,4.0,14518882026,Morning Ride
1904,6933.5,46.158217,6.159733,426.4,5.36,114,16,True,4.0,14518882026,Morning Ride
1905,6938.2,46.158198,6.159679,426.6,5.12,114,16,True,4.2,14518882026,Morning Ride
1906,6943.1,46.158179,6.159622,426.8,5.02,114,16,True,4.4,14518882026,Morning Ride
1907,6947.6,46.158164,6.159567,427.0,4.88,114,16,True,4.6,14518882026,Morning Ride
1908,6951.5,46.158156,6.159519,427.2,4.62,114,16,True,3.6,14518882026,Morning Ride
1909,6955.6,46.158136,6.159474,427.4,4.42,113,16,True,2.4,14518882026,Morning Ride
1910,6959.7,46.158109,6.159435,427.4,4.3,113,16,True,2.2,14518882026,Morning Ride
1911,6964.5,46.158079,6.159393,427.4,4.28,114,16,True,2.0,14518882026,Morning Ride
1912,6969.8,46.158044,6.159343,427.6,4.44,115,16,True,2.8,14518882026,Morning Ride
1913,6975.6,46.15801,6.159286,427.8,4.82,115,16,True,2.8,14518882026,Morning Ride
1914,6981.1,46.157979,6.159235,428.0,5.1,116,16,True,2.8,14518882026,Morning Ride
1915,6986.3,46.157946,6.159185,428.0,5.32,117,16,True,3.0,14518882026,Morning Ride
1916,6991.0,46.157919,6.15914,428.2,5.3,118,16,True,3.0,14518882026,Morning Ride
1917,6995.7,46.157888,6.159095,428.4,5.18,118,16,True,4.0,14518882026,Morning Ride
1918,7001.0,46.157858,6.159045,428.6,5.08,118,16,True,3.9,14518882026,Morning Ride
1919,7006.2,46.157827,6.158995,428.8,5.02,119,16,True,3.9,14518882026,Morning Ride
1920,7011.3,46.157797,6.158945,429.0,5.0,120,16,True,3.0,14518882026,Morning Ride
1921,7016.3,46.157766,6.158896,429.2,5.06,120,16,True,3.0,14518882026,Morning Ride
1922,7021.3,46.157736,6.15885,429.2,5.12,120,16,True,3.0,14518882026,Morning Ride
1923,7026.2,46.157705,6.158803,429.4,5.04,121,16,True,3.0,14518882026,Morning Ride
1924,7031.1,46.157675,6.158755,429.6,4.98,121,16,True,4.0,14518882026,Morning Ride
1925,7036.1,46.157648,6.158707,429.8,4.96,122,16,True,3.0,14518882026,Morning Ride
1926,7041.1,46.157618,6.158659,430.0,4.96,123,16,True,2.9,14518882026,Morning Ride
1927,7046.3,46.157587,6.158606,430.0,5.0,123,16,True,1.9,14518882026,Morning Ride
1928,7051.7,46.157557,6.158553,430.2,5.1,124,16,True,1.9,14518882026,Morning Ride
1929,7056.8,46.157526,6.158503,430.2,5.14,124,16,True,1.9,14518882026,Morning Ride
1930,7062.0,46.157495,6.158451,430.4,5.18,124,16,True,1.0,14518882026,Morning Ride
1931,7067.0,46.157464,6.158404,430.4,5.18,124,16,True,1.9,14518882026,Morning Ride
1932,7072.4,46.157431,6.158353,430.4,5.22,125,16,True,1.0,14518882026,Morning Ride
1933,7077.4,46.157403,6.158303,430.6,5.14,125,16,True,1.0,14518882026,Morning Ride
1934,7082.7,46.157369,6.158253,430.6,5.18,125,16,True,1.0,14518882026,Morning Ride
1935,7087.8,46.157339,6.158203,430.6,5.16,125,16,True,0.0,14518882026,Morning Ride
1936,7092.8,46.157308,6.158155,430.6,5.16,126,16,True,0.0,14518882026,Morning Ride
1937,7098.0,46.157278,6.158107,430.6,5.12,126,16,True,1.0,14518882026,Morning Ride
1938,7103.1,46.157247,6.158057,430.6,5.14,126,16,True,1.0,14518882026,Morning Ride
1939,7107.6,46.15722,6.158014,430.8,4.98,126,16,True,1.0,14518882026,Morning Ride
1940,7113.4,46.157186,6.15796,430.8,5.12,126,16,True,0.9,14518882026,Morning Ride
1941,7118.6,46.157152,6.157912,430.8,5.16,126,16,True,0.0,14518882026,Morning Ride
1942,7124.3,46.157117,6.157858,430.8,5.26,126,16,True,0.0,14518882026,Morning Ride
1943,7129.4,46.157087,6.157808,430.8,5.26,126,16,True,0.9,14518882026,Morning Ride
1944,7134.8,46.157053,6.157754,430.8,5.44,126,16,True,0.9,14518882026,Morning Ride
1945,7140.4,46.157022,6.157701,431.0,5.4,126,16,True,0.9,14518882026,Morning Ride
1946,7145.8,46.156988,6.157648,431.0,5.44,126,16,True,0.9,14518882026,Morning Ride
1947,7151.6,46.156957,6.157589,431.0,5.46,126,16,True,0.0,14518882026,Morning Ride
1948,7157.8,46.156918,6.157532,431.0,5.68,125,16,True,0.0,14518882026,Morning Ride
1949,7164.7,46.156874,6.157467,431.0,5.98,125,16,True,0.0,14518882026,Morning Ride
1950,7169.4,46.156847,6.157421,431.0,5.8,125,16,True,0.0,14518882026,Morning Ride
1951,7175.0,46.156816,6.157366,431.0,5.84,124,16,True,0.0,14518882026,Morning Ride
1952,7180.5,46.156782,6.157311,431.0,5.78,124,16,True,0.9,14518882026,Morning Ride
1953,7186.4,46.156751,6.157253,431.0,5.72,124,16,True,0.9,14518882026,Morning Ride
1954,7192.1,46.156713,6.157197,431.2,5.48,124,16,True,0.9,14518882026,Morning Ride
1955,7197.7,46.156683,6.157143,431.2,5.66,124,16,True,0.9,14518882026,Morning Ride
1956,7203.4,46.156648,6.157087,431.2,5.68,124,16,True,0.0,14518882026,Morning Ride
1957,7209.2,46.156614,6.15703,431.2,5.74,124,16,True,0.0,14518882026,Morning Ride
1958,7215.0,46.156579,6.156972,431.2,5.72,124,16,True,0.0,14518882026,Morning Ride
1959,7221.0,46.156545,6.156916,431.2,5.78,124,16,True,0.0,14518882026,Morning Ride
1960,7226.8,46.15651,6.156859,431.2,5.82,124,16,True,0.0,14518882026,Morning Ride
1961,7232.8,46.156473,6.156803,431.2,5.88,124,16,True,-0.9,14518882026,Morning Ride
1962,7238.7,46.156438,6.156746,431.2,5.9,124,16,True,-0.9,14518882026,Morning Ride
1963,7244.5,46.156404,6.156689,431.0,5.9,124,16,True,-0.8,14518882026,Morning Ride
1964,7250.2,46.156369,6.156634,431.0,5.84,124,16,True,-0.9,14518882026,Morning Ride
1965,7257.0,46.156328,6.156568,431.0,6.04,124,16,True,0.9,14518882026,Morning Ride
1966,7261.9,46.156301,6.156521,431.0,5.82,124,16,True,0.8,14518882026,Morning Ride
1967,7267.7,46.156262,6.156465,431.2,5.8,124,16,True,0.9,14518882026,Morning Ride
1968,7274.5,46.156221,6.156402,431.2,6.0,123,16,True,0.8,14518882026,Morning Ride
1969,7279.4,46.15619,6.156358,431.2,5.84,123,16,True,0.0,14518882026,Morning Ride
1970,7285.6,46.156152,6.156299,431.2,5.72,123,16,True,0.9,14518882026,Morning Ride
1971,7291.6,46.156114,6.156243,431.2,5.94,122,16,True,0.8,14518882026,Morning Ride
1972,7297.7,46.156079,6.156183,431.4,6.0,122,16,True,0.9,14518882026,Morning Ride
1973,7304.6,46.156039,6.156114,431.4,6.02,122,16,True,1.7,14518882026,Morning Ride
1974,7308.4,46.156017,6.156077,431.4,5.8,121,16,True,0.9,14518882026,Morning Ride
1975,7315.1,46.155976,6.156013,431.6,5.9,121,16,True,1.8,14518882026,Morning Ride
1976,7320.9,46.155938,6.155959,431.6,5.86,121,16,True,1.7,14518882026,Morning Ride
1977,7326.7,46.155904,6.155904,431.8,5.8,121,16,True,1.7,14518882026,Morning Ride
1978,7332.4,46.15587,6.155848,431.8,5.56,120,16,True,2.6,14518882026,Morning Ride
1979,7338.0,46.155839,6.155793,432.0,5.92,120,16,True,1.8,14518882026,Morning Ride
1980,7343.6,46.155805,6.155738,432.2,5.7,119,16,True,2.7,14518882026,Morning Ride
1981,7349.2,46.155771,6.155684,432.2,5.66,119,16,True,2.7,14518882026,Morning Ride
1982,7354.7,46.155737,6.155631,432.4,5.6,118,16,True,1.9,14518882026,Morning Ride
