time,distance,latitude,longitude,altitude,velocity_smooth,heartrate,temp,moving,grade_smooth,activity_id,activity_name
1048,7247.1,46.15631,6.092477,432.4,6.9,131,15,True,-1.3,14553029679,Evening Ride
1049,7255.2,46.156265,6.092395,432.2,7.3,131,15,True,-0.6,14553029679,Evening Ride
1050,7263.3,46.15622,6.092313,432.2,7.64,131,15,True,-0.6,14553029679,Evening Ride
1051,7270.7,46.156178,6.092238,432.2,7.78,131,15,True,-0.6,14553029679,Evening Ride
1052,7278.6,46.156134,6.092157,432.2,7.88,130,15,True,-0.6,14553029679,Evening Ride
1053,7287.0,46.156088,6.092069,432.0,7.98,129,15,True,0.0,14553029679,Evening Ride
1054,7294.7,46.156048,6.091989,432.0,7.9,129,15,True,0.0,14553029679,Evening Ride
1055,7302.3,46.156012,6.091905,432.2,7.8,129,15,True,0.7,14553029679,Evening Ride
1056,7309.9,46.155977,6.09182,432.2,7.84,129,15,True,0.7,14553029679,Evening Ride
1057,7317.6,46.155947,6.091731,432.2,7.8,129,15,True,0.7,14553029679,Evening Ride
1058,7325.3,46.155918,6.09164,432.2,7.66,128,15,True,0.7,14553029679,Evening Ride
1059,7332.3,46.155892,6.091559,432.4,7.52,128,15,True,1.3,14553029679,Evening Ride
1060,7339.1,46.155867,6.091478,432.4,7.36,128,15,True,1.3,14553029679,Evening Ride
1061,7347.3,46.155838,6.091379,432.6,7.48,128,15,True,1.3,14553029679,Evening Ride
1062,7355.6,46.155809,6.091281,432.6,7.6,128,15,True,1.9,14553029679,Evening Ride
1063,7363.0,46.155783,6.091193,432.8,7.54,128,15,True,1.3,14553029679,Evening Ride
1064,7370.3,46.155758,6.091105,433.0,7.6,129,15,True,2.1,14553029679,Evening Ride
1065,7377.5,46.155733,6.09102,433.0,7.68,130,15,True,1.4,14553029679,Evening Ride
1066,7384.4,46.155708,6.090938,433.2,7.42,130,15,True,1.4,14553029679,Evening Ride
1067,7391.0,46.155684,6.090859,433.2,7.08,131,15,True,2.3,14553029679,Evening Ride
1068,7397.9,46.155659,6.090777,433.4,6.98,132,15,True,2.3,14553029679,Evening Ride
1069,7404.1,46.155638,6.090704,433.6,6.76,132,15,True,2.9,14553029679,Evening Ride
1070,7410.7,46.155616,6.090624,433.8,6.64,132,15,True,3.0,14553029679,Evening Ride
1071,7418.3,46.155592,6.090531,434.0,6.78,133,15,True,2.2,14553029679,Evening Ride
1072,7425.0,46.155573,6.090449,434.2,6.8,133,15,True,2.2,14553029679,Evening Ride
1073,7431.5,46.155552,6.09037,434.2,6.72,133,15,True,2.3,14553029679,Evening Ride
1074,7437.9,46.155533,6.090294,434.4,6.76,134,15,True,1.6,14553029679,Evening Ride
1075,7444.1,46.155514,6.090218,434.6,6.68,135,15,True,2.4,14553029679,Evening Ride
1076,7450.5,46.155495,6.09014,434.6,6.44,135,15,True,1.6,14553029679,Evening Ride
1077,7457.0,46.15548,6.090058,434.8,6.4,135,15,True,1.6,14553029679,Evening Ride
1078,7463.1,46.155464,6.089984,434.8,6.32,136,15,True,1.5,14553029679,Evening Ride
1079,7469.8,46.155443,6.089902,435.0,6.38,136,15,True,0.7,14553029679,Evening Ride
1080,7477.2,46.15542,6.089811,435.0,6.62,137,15,True,0.7,14553029679,Evening Ride
1081,7484.0,46.155401,6.089727,435.0,6.7,137,15,True,0.0,14553029679,Evening Ride
1082,7490.9,46.155386,6.089641,435.0,6.78,137,15,True,0.0,14553029679,Evening Ride
1083,7497.0,46.155378,6.089563,435.0,6.78,138,15,True,0.0,14553029679,Evening Ride
1084,7503.8,46.155375,6.089475,435.0,6.8,139,15,True,0.0,14553029679,Evening Ride
1085,7511.5,46.155375,6.089375,435.0,6.86,139,15,True,-0.7,14553029679,Evening Ride
1086,7518.3,46.155388,6.08929,435.0,6.86,139,15,True,-1.4,14553029679,Evening Ride
1087,7525.2,46.155418,6.089213,434.8,6.86,140,15,True,-1.4,14553029679,Evening Ride
1088,7532.5,46.15546,6.089139,434.6,7.1,141,15,True,-2.0,14553029679,Evening Ride
1089,7540.1,46.155506,6.089066,434.6,7.26,142,15,True,-2.0,14553029679,Evening Ride
1090,7548.0,46.155554,6.088992,434.4,7.3,142,15,True,-2.0,14553029679,Evening Ride
1091,7555.3,46.155598,6.088922,434.2,7.4,143,15,True,-2.5,14553029679,Evening Ride
1092,7562.8,46.155643,6.08885,434.0,7.52,143,15,True,-2.4,14553029679,Evening Ride
1093,7572.1,46.155698,6.088759,433.8,7.92,143,15,True,-2.3,14553029679,Evening Ride
1094,7581.6,46.155754,6.088668,433.6,8.3,144,15,True,-2.7,14553029679,Evening Ride
1095,7590.3,46.155809,6.088586,433.4,8.46,144,15,True,-2.8,14553029679,Evening Ride
1096,7599.2,46.155865,6.088502,433.0,8.78,144,15,True,-3.4,14553029679,Evening Ride
1097,7608.2,46.155918,6.088415,432.8,9.08,144,15,True,-3.3,14553029679,Evening Ride
1098,7617.4,46.155972,6.088326,432.4,9.06,144,15,True,-3.4,14553029679,Evening Ride
1099,7626.4,46.156028,6.088241,432.2,8.96,144,15,True,-4.0,14553029679,Evening Ride
1100,7634.7,46.156081,6.088164,431.8,8.88,144,15,True,-3.4,14553029679,Evening Ride
1101,7643.0,46.156132,6.088084,431.4,8.76,144,15,True,-4.0,14553029679,Evening Ride
1102,7652.4,46.156189,6.087997,431.2,8.84,143,15,True,-3.8,14553029679,Evening Ride
1103,7661.8,46.156252,6.087915,430.8,8.88,142,15,True,-3.1,14553029679,Evening Ride
1104,7672.0,46.156324,6.087832,430.4,9.12,140,15,True,-3.7,14553029679,Evening Ride
1105,7682.3,46.156391,6.087741,430.2,9.52,140,15,True,-4.3,14553029679,Evening Ride
1106,7690.7,46.156435,6.087654,429.8,9.54,139,15,True,-4.2,14553029679,Evening Ride
1107,7699.3,46.156479,6.087563,429.2,9.38,137,15,True,-5.1,14553029679,Evening Ride
1108,7710.2,46.15654,6.087451,428.8,9.68,137,15,True,-5.3,14553029679,Evening Ride
1109,7721.4,46.156606,6.087344,428.2,9.88,137,15,True,-5.2,14553029679,Evening Ride
1110,7732.0,46.156673,6.087245,427.6,9.94,137,15,True,-6.2,14553029679,Evening Ride
1111,7742.0,46.156734,6.08715,427.0,10.26,136,15,True,-6.9,14553029679,Evening Ride
1112,7752.1,46.156795,6.087053,426.2,10.56,136,15,True,-6.9,14553029679,Evening Ride
1113,7765.1,46.156874,6.086929,425.2,10.98,136,15,True,-7.3,14553029679,Evening Ride
1114,7778.7,46.156956,6.0868,424.4,11.46,135,15,True,-7.3,14553029679,Evening Ride
1115,7791.3,46.157032,6.086679,423.4,11.86,135,15,True,-7.6,14553029679,Evening Ride
1116,7804.3,46.157111,6.086555,422.4,12.46,135,15,True,-8.0,14553029679,Evening Ride
1117,7817.6,46.15719,6.086426,421.2,13.1,135,15,True,-8.2,14553029679,Evening Ride
1118,7831.2,46.157274,6.086296,420.2,13.22,134,15,True,-8.0,14553029679,Evening Ride
1119,7845.1,46.15736,6.086165,419.0,13.28,134,15,True,-8.1,14553029679,Evening Ride
1120,7859.3,46.157446,6.086031,418.0,13.6,133,15,True,-8.0,14553029679,Evening Ride
1121,7872.2,46.157526,6.08591,416.8,13.58,133,15,True,-7.2,14553029679,Evening Ride
1122,7886.1,46.157612,6.085778,415.8,13.7,132,15,True,-7.0,14553029679,Evening Ride
1123,7901.0,46.157702,6.085637,415.0,13.96,132,15,True,-6.1,14553029679,Evening Ride
1124,7913.5,46.15778,6.085518,414.2,13.68,132,15,True,-5.7,14553029679,Evening Ride
1125,7925.0,46.15785,6.085408,413.6,13.14,131,15,True,-5.5,14553029679,Evening Ride
1126,7935.4,46.157913,6.085309,413.0,12.64,131,15,True,-5.6,14553029679,Evening Ride
1127,7944.7,46.15797,6.085222,412.6,11.72,131,15,True,-5.2,14553029679,Evening Ride
1128,7952.7,46.158022,6.085149,412.0,10.34,130,15,True,-4.8,14553029679,Evening Ride
1129,7959.3,46.158066,6.085093,411.8,9.16,129,15,True,-5.2,14553029679,Evening Ride
1130,7964.4,46.158102,6.085053,411.6,7.88,128,15,True,-4.5,14553029679,Evening Ride
1131,7968.0,46.158131,6.085028,411.4,6.52,127,15,True,-5.9,14553029679,Evening Ride
1132,7970.5,46.158152,6.085015,411.2,5.16,127,15,True,-7.1,14553029679,Evening Ride
1133,7972.9,46.158171,6.085002,411.0,4.04,126,15,True,-5.3,14553029679,Evening Ride
1134,7975.7,46.158192,6.084985,410.8,3.28,125,15,True,-4.6,14553029679,Evening Ride
1135,7979.3,46.158218,6.08496,410.8,2.98,125,15,True,-5.1,14553029679,Evening Ride
1136,7983.6,46.158249,6.084925,410.6,3.12,125,15,True,-4.2,14553029679,Evening Ride
1137,7988.6,46.158279,6.084877,410.2,3.62,125,15,True,-4.6,14553029679,Evening Ride
1138,7994.6,46.158312,6.084814,410.0,4.34,125,15,True,-4.1,14553029679,Evening Ride
1139,8001.2,46.158348,6.084748,409.8,5.1,125,15,True,-3.0,14553029679,Evening Ride
1140,8008.1,46.15839,6.084683,409.6,5.76,126,15,True,-3.5,14553029679,Evening Ride
1141,8015.5,46.158438,6.084615,409.4,6.38,127,15,True,-3.4,14553029679,Evening Ride
1142,8023.3,46.158485,6.084542,409.0,6.94,127,15,True,-3.3,14553029679,Evening Ride
1143,8030.5,46.158529,6.084475,408.8,7.18,128,15,True,-3.7,14553029679,Evening Ride
1144,8038.1,46.158577,6.084403,408.6,7.38,130,15,True,-2.3,14553029679,Evening Ride
1145,8047.8,46.158636,6.084311,408.2,7.94,130,15,True,-2.2,14553029679,Evening Ride
1146,8057.8,46.158697,6.084215,408.2,8.46,131,15,True,-1.6,14553029679,Evening Ride
1147,8067.0,46.158756,6.084129,408.0,8.74,133,15,True,-0.5,14553029679,Evening Ride
1148,8076.3,46.158815,6.084044,408.0,9.16,134,15,True,-0.5,14553029679,Evening Ride
1149,8085.5,46.15887,6.083956,408.0,9.48,134,15,True,0.0,14553029679,Evening Ride
1150,8094.8,46.158926,6.083866,408.0,9.4,135,15,True,0.0,14553029679,Evening Ride
1151,8104.0,46.158983,6.083779,408.0,9.24,135,15,True,-0.6,14553029679,Evening Ride
1152,8113.2,46.159038,6.08369,408.0,9.24,134,15,True,-0.6,14553029679,Evening Ride
1153,8121.6,46.159088,6.08361,407.8,9.06,134,15,True,-0.5,14553029679,Evening Ride
1154,8130.6,46.159143,6.083523,407.8,9.02,134,15,True,-0.5,14553029679,Evening Ride
1155,8140.5,46.159202,6.083428,407.8,9.14,134,15,True,0.0,14553029679,Evening Ride
1156,8149.6,46.159258,6.083343,407.8,9.12,134,15,True,-0.5,14553029679,Evening Ride
1157,8158.4,46.159312,6.08326,407.8,9.04,134,15,True,-0.6,14553029679,Evening Ride
1158,8167.5,46.159367,6.083174,407.6,9.18,135,15,True,-0.6,14553029679,Evening Ride
1159,8176.6,46.159423,6.083086,407.6,9.2,137,15,True,-0.5,14553029679,Evening Ride
1160,8185.6,46.159476,6.082999,407.6,9.02,138,15,True,0.0,14553029679,Evening Ride
1161,8194.8,46.159532,6.08291,407.6,9.04,139,15,True,0.0,14553029679,Evening Ride
1162,8203.8,46.159588,6.082824,407.6,9.08,140,15,True,0.0,14553029679,Evening Ride
1163,8213.0,46.159643,6.082737,407.6,9.1,140,15,True,0.0,14553029679,Evening Ride
1164,8222.0,46.159698,6.082652,407.6,9.08,140,15,True,-0.6,14553029679,Evening Ride
1165,8230.8,46.159754,6.082569,407.6,9.04,141,15,True,-0.6,14553029679,Evening Ride
1166,8238.9,46.159803,6.082493,407.4,8.82,142,15,True,-0.6,14553029679,Evening Ride
1167,8247.8,46.159857,6.082407,407.4,8.8,143,15,True,-0.6,14553029679,Evening Ride
1168,8257.6,46.159916,6.082313,407.4,8.92,143,15,True,0.0,14553029679,Evening Ride
1169,8266.5,46.159971,6.082229,407.4,8.9,145,15,True,0.0,14553029679,Evening Ride
1170,8275.4,46.160026,6.082145,407.4,8.92,146,15,True,0.0,14553029679,Evening Ride
1171,8284.3,46.16008,6.08206,407.4,9.08,147,15,True,0.0,14553029679,Evening Ride
1172,8293.2,46.160133,6.081974,407.4,9.08,148,15,True,-0.6,14553029679,Evening Ride
1173,8302.0,46.160186,6.08189,407.4,8.88,148,15,True,-0.6,14553029679,Evening Ride
1174,8310.7,46.16024,6.081808,407.2,8.84,149,15,True,-0.6,14553029679,Evening Ride
1175,8319.5,46.160293,6.081725,407.2,8.82,149,15,True,-0.6,14553029679,Evening Ride
1176,8328.3,46.160347,6.081642,407.2,8.8,149,15,True,0.0,14553029679,Evening Ride
1177,8337.1,46.1604,6.081558,407.2,8.78,149,15,True,0.0,14553029679,Evening Ride
1178,8345.8,46.160454,6.081474,407.2,8.76,149,15,True,-0.6,14553029679,Evening Ride
1179,8354.5,46.160507,6.081391,407.2,8.76,148,15,True,-0.6,14553029679,Evening Ride
1180,8363.2,46.16056,6.081309,407.0,8.74,148,15,True,-0.6,14553029679,Evening Ride
1181,8372.1,46.160616,6.081226,407.0,8.76,147,15,True,-0.6,14553029679,Evening Ride
1182,8381.0,46.160671,6.081142,407.0,8.78,147,15,True,0.0,14553029679,Evening Ride
1183,8389.8,46.160725,6.081058,407.0,8.8,147,15,True,0.0,14553029679,Evening Ride
1184,8398.4,46.160778,6.080975,407.0,8.78,147,15,True,0.0,14553029679,Evening Ride
1185,8407.2,46.160831,6.080892,407.0,8.8,147,15,True,0.0,14553029679,Evening Ride
1186,8415.8,46.160884,6.080809,407.0,8.74,147,15,True,0.0,14553029679,Evening Ride
1187,8424.7,46.160937,6.080724,407.0,8.74,148,15,True,0.0,14553029679,Evening Ride
1188,8433.7,46.16099,6.080637,407.0,8.78,148,15,True,-0.6,14553029679,Evening Ride
1189,8442.3,46.161041,6.080554,407.0,8.78,148,15,True,-0.6,14553029679,Evening Ride
1190,8451.0,46.161095,6.080473,406.8,8.76,149,15,True,-0.6,14553029679,Evening Ride
1191,8459.6,46.161148,6.080391,406.8,8.76,149,15,True,-0.6,14553029679,Evening Ride
1192,8468.3,46.161201,6.080309,406.8,8.72,149,15,True,0.0,14553029679,Evening Ride
1193,8476.1,46.161249,6.080234,406.8,8.48,149,15,True,-0.6,14553029679,Evening Ride
1194,8484.7,46.161302,6.080152,406.8,8.48,149,15,True,-0.6,14553029679,Evening Ride
1195,8494.3,46.161361,6.080062,406.6,8.66,148,15,True,-0.6,14553029679,Evening Ride
1196,8502.8,46.161413,6.079982,406.6,8.64,148,15,True,-0.6,14553029679,Evening Ride
1197,8511.2,46.161465,6.079903,406.6,8.58,148,15,True,-0.6,14553029679,Evening Ride
1198,8518.8,46.161512,6.079832,406.6,8.54,147,15,True,-0.6,14553029679,Evening Ride
1199,8527.2,46.161564,6.079753,406.4,8.5,147,15,True,-0.6,14553029679,Evening Ride
1200,8536.5,46.161621,6.079665,406.4,8.44,146,15,True,-0.6,14553029679,Evening Ride
1201,8544.9,46.161673,6.079583,406.4,8.42,146,15,True,0.0,14553029679,Evening Ride
1202,8553.3,46.161722,6.079502,406.4,8.42,146,15,True,0.0,14553029679,Evening Ride
1203,8561.7,46.161772,6.079421,406.4,8.58,146,15,True,-0.6,14553029679,Evening Ride
1204,8570.3,46.161823,6.079339,406.4,8.62,146,15,True,-0.6,14553029679,Evening Ride
1205,8578.8,46.161875,6.079257,406.2,8.46,147,15,True,-0.6,14553029679,Evening Ride
1206,8587.2,46.161926,6.079176,406.2,8.46,147,15,True,-1.2,14553029679,Evening Ride
1207,8594.9,46.161974,6.079104,406.2,8.32,147,15,True,-0.6,14553029679,Evening Ride
1208,8603.4,46.162027,6.079026,406.0,8.34,148,15,True,-0.6,14553029679,Evening Ride
1209,8612.7,46.162085,6.078939,406.0,8.48,149,15,True,-0.6,14553029679,Evening Ride
1210,8621.0,46.162134,6.078859,406.0,8.44,149,15,True,0.0,14553029679,Evening Ride
1211,8629.4,46.162186,6.07878,406.0,8.44,149,15,True,0.0,14553029679,Evening Ride
1212,8637.8,46.162239,6.078701,406.0,8.58,149,15,True,-0.6,14553029679,Evening Ride
1213,8646.3,46.162291,6.078621,406.0,8.58,149,15,True,-0.6,14553029679,Evening Ride
1214,8654.7,46.16234,6.07854,405.8,8.4,149,15,True,-0.6,14553029679,Evening Ride
1215,8662.9,46.16239,6.078461,405.8,8.38,148,15,True,0.0,14553029679,Evening Ride
1216,8671.3,46.16244,6.078378,405.8,8.38,147,15,True,0.0,14553029679,Evening Ride
1217,8678.9,46.162483,6.078302,406.0,8.22,147,15,True,0.0,14553029679,Evening Ride
1218,8687.2,46.162533,6.078222,405.8,8.18,147,15,True,0.6,14553029679,Evening Ride
1219,8696.4,46.162588,6.078133,405.8,8.34,146,15,True,0.0,14553029679,Evening Ride
1220,8704.6,46.162636,6.078053,406.0,8.34,146,15,True,0.6,14553029679,Evening Ride
1221,8712.5,46.162681,6.077974,406.0,8.24,146,15,True,0.6,14553029679,Evening Ride
1222,8720.5,46.162725,6.077892,406.0,8.32,146,15,True,0.6,14553029679,Evening Ride
1223,8728.6,46.162769,6.077809,406.0,8.28,145,15,True,0.6,14553029679,Evening Ride
1224,8736.6,46.162811,6.077724,406.2,8.04,144,15,True,1.3,14553029679,Evening Ride
1225,8743.7,46.162847,6.077648,406.2,7.82,144,15,True,2.0,14553029679,Evening Ride
1226,8751.3,46.162885,6.077567,406.4,7.76,143,15,True,2.0,14553029679,Evening Ride
1227,8758.7,46.162924,6.077489,406.6,7.64,142,15,True,2.0,14553029679,Evening Ride
1228,8766.0,46.162964,6.077412,406.8,7.48,142,15,True,2.1,14553029679,Evening Ride
1229,8773.5,46.163,6.077331,406.8,7.38,141,15,True,2.0,14553029679,Evening Ride
1230,8780.2,46.163032,6.077259,407.0,7.3,139,15,True,2.0,14553029679,Evening Ride
1231,8788.1,46.163072,6.077171,407.2,7.36,138,15,True,2.0,14553029679,Evening Ride
1232,8796.1,46.163109,6.077083,407.4,7.48,138,15,True,2.0,14553029679,Evening Ride
1233,8803.2,46.163139,6.077002,407.4,7.44,138,15,True,2.1,14553029679,Evening Ride
1234,8810.3,46.16317,6.076921,407.6,7.36,137,15,True,2.2,14553029679,Evening Ride
1235,8816.5,46.163195,6.07685,407.8,7.26,137,15,True,2.9,14553029679,Evening Ride
1236,8823.0,46.163221,6.076776,408.0,6.98,138,15,True,2.2,14553029679,Evening Ride
1237,8830.5,46.163256,6.076692,408.2,6.88,138,15,True,2.1,14553029679,Evening Ride
1238,8837.5,46.163286,6.076612,408.2,6.86,138,15,True,1.4,14553029679,Evening Ride
1239,8844.5,46.163313,6.07653,408.4,6.84,138,15,True,0.7,14553029679,Evening Ride
1240,8851.7,46.16334,6.076445,408.4,7.04,138,15,True,0.7,14553029679,Evening Ride
1241,8859.2,46.163366,6.076356,408.4,7.24,138,15,True,0.0,14553029679,Evening Ride
1242,8866.7,46.163389,6.076265,408.4,7.24,138,15,True,-0.7,14553029679,Evening Ride
1243,8874.0,46.16341,6.076175,408.4,7.3,139,15,True,-0.7,14553029679,Evening Ride
1244,8881.5,46.163431,6.076082,408.2,7.4,139,15,True,-0.7,14553029679,Evening Ride
1245,8889.1,46.16345,6.075989,408.2,7.48,139,15,True,-1.3,14553029679,Evening Ride
1246,8896.8,46.163469,6.075892,408.2,7.52,140,15,True,-0.6,14553029679,Evening Ride
1247,8904.7,46.163488,6.075794,408.0,7.6,140,15,True,-0.6,14553029679,Evening Ride
1248,8912.6,46.163506,6.075696,408.0,7.72,140,15,True,-1.3,14553029679,Evening Ride
1249,8920.3,46.163523,6.075599,408.0,7.76,140,15,True,-0.6,14553029679,Evening Ride
1250,8928.0,46.163542,6.075503,407.8,7.78,140,15,True,-0.7,14553029679,Evening Ride
1251,8935.7,46.163559,6.075406,407.8,7.78,140,15,True,-1.4,14553029679,Evening Ride
1252,8942.5,46.163567,6.075319,407.8,7.56,140,15,True,-0.7,14553029679,Evening Ride
1253,8949.2,46.163565,6.075232,407.6,7.32,140,15,True,-0.7,14553029679,Evening Ride
1254,8957.6,46.163563,6.075123,407.6,7.46,139,15,True,-0.6,14553029679,Evening Ride
1255,8966.2,46.163565,6.075012,407.6,7.64,139,15,True,0.0,14553029679,Evening Ride
1256,8973.9,46.16357,6.074913,407.6,7.64,139,15,True,0.0,14553029679,Evening Ride
1257,8981.5,46.163574,6.074816,407.6,7.8,139,15,True,0.0,14553029679,Evening Ride
1258,8989.2,46.163576,6.074716,407.6,8.0,139,15,True,0.0,14553029679,Evening Ride
1259,8996.9,46.163578,6.074615,407.6,7.86,140,15,True,0.0,14553029679,Evening Ride
1260,9004.8,46.16358,6.074513,407.6,7.72,140,15,True,0.0,14553029679,Evening Ride
1261,9013.0,46.163582,6.074407,407.6,7.82,141,15,True,0.0,14553029679,Evening Ride
1262,9021.3,46.163584,6.074299,407.6,7.96,142,15,True,0.0,14553029679,Evening Ride
1263,9029.6,46.163586,6.074192,407.6,8.08,142,15,True,-0.6,14553029679,Evening Ride
1264,9038.0,46.163586,6.074084,407.6,8.22,142,15,True,-0.6,14553029679,Evening Ride
1265,9046.7,46.163582,6.073972,407.4,8.38,142,15,True,-1.2,14553029679,Evening Ride
1266,9055.5,46.163572,6.073859,407.4,8.5,142,15,True,-1.2,14553029679,Evening Ride
1267,9064.0,46.163561,6.073749,407.2,8.54,142,15,True,-0.6,14553029679,Evening Ride
1268,9072.3,46.163546,6.073645,407.2,8.54,142,15,True,-1.2,14553029679,Evening Ride
1269,9080.6,46.163527,6.07354,407.2,8.52,142,15,True,-0.6,14553029679,Evening Ride
1270,9088.9,46.163504,6.073438,407.0,8.44,141,15,True,-0.6,14553029679,Evening Ride
1271,9096.5,46.163479,6.073346,407.0,8.2,141,15,True,-0.6,14553029679,Evening Ride
1272,9105.0,46.16345,6.073246,407.0,8.2,141,15,True,0.0,14553029679,Evening Ride
1273,9114.1,46.163416,6.073138,407.0,8.36,141,15,True,0.0,14553029679,Evening Ride
1274,9122.2,46.163384,6.073043,407.0,8.32,141,15,True,0.6,14553029679,Evening Ride
1275,9129.5,46.163356,6.072958,407.0,8.12,142,15,True,0.0,14553029679,Evening Ride
1276,9136.9,46.163324,6.072874,407.2,8.08,142,15,True,0.0,14553029679,Evening Ride
1277,9146.2,46.163286,6.072767,407.0,8.24,142,15,True,0.0,14553029679,Evening Ride
1278,9155.8,46.163252,6.072654,407.0,8.34,142,15,True,-0.6,14553029679,Evening Ride
1279,9164.3,46.163225,6.07255,407.0,8.42,142,15,True,0.6,14553029679,Evening Ride
1280,9173.0,46.163197,6.072446,407.0,8.7,142,15,True,0.6,14553029679,Evening Ride
1281,9180.8,46.163166,6.072353,407.2,8.78,142,15,True,0.0,14553029679,Evening Ride
1282,9189.6,46.163132,6.07225,407.2,8.68,142,15,True,0.0,14553029679,Evening Ride
1283,9199.2,46.163103,6.072134,407.0,8.68,142,15,True,0.0,14553029679,Evening Ride
1284,9207.3,46.163082,6.072033,407.0,8.6,141,15,True,0.6,14553029679,Evening Ride
1285,9215.2,46.163061,6.071936,407.2,8.44,141,15,True,1.3,14553029679,Evening Ride
1286,9222.9,46.163044,6.07184,407.4,8.42,141,15,True,1.3,14553029679,Evening Ride
1287,9230.6,46.163027,6.071743,407.4,8.2,141,15,True,0.7,14553029679,Evening Ride
1288,9238.1,46.16301,6.071649,407.4,7.78,140,15,True,0.7,14553029679,Evening Ride
1289,9245.1,46.162993,6.071562,407.4,7.56,140,15,True,0.7,14553029679,Evening Ride
1290,9252.3,46.162973,6.071472,407.6,7.42,140,15,True,0.7,14553029679,Evening Ride
1291,9260.0,46.16296,6.071375,407.6,7.42,139,15,True,0.7,14553029679,Evening Ride
1292,9267.4,46.162956,6.071279,407.6,7.36,139,15,True,0.0,14553029679,Evening Ride
1293,9274.5,46.162958,6.071188,407.6,7.28,139,15,True,0.7,14553029679,Evening Ride
1294,9281.8,46.16296,6.071093,407.6,7.34,139,15,True,0.7,14553029679,Evening Ride
1295,9289.2,46.162954,6.070997,407.8,7.38,139,15,True,0.7,14553029679,Evening Ride
1296,9296.1,46.162941,6.07091,407.8,7.22,138,15,True,0.7,14553029679,Evening Ride
1297,9302.8,46.162922,6.070828,407.8,7.08,138,15,True,0.0,14553029679,Evening Ride
1298,9309.9,46.162899,6.070743,407.8,7.08,138,15,True,0.0,14553029679,Evening Ride
1299,9316.4,46.162878,6.070664,407.8,6.92,138,15,True,0.0,14553029679,Evening Ride
1300,9323.6,46.162855,6.070577,407.8,6.88,138,15,True,0.0,14553029679,Evening Ride
1301,9331.4,46.162828,6.070485,407.8,7.06,138,15,True,0.7,14553029679,Evening Ride
1302,9337.8,46.162804,6.070409,407.8,7.0,139,15,True,0.7,14553029679,Evening Ride
1303,9344.5,46.16278,6.070329,408.0,6.92,140,15,True,0.7,14553029679,Evening Ride
1304,9352.7,46.162754,6.070229,408.0,7.26,141,15,True,0.7,14553029679,Evening Ride
1305,9360.0,46.162731,6.070141,408.0,7.28,141,15,True,0.7,14553029679,Evening Ride
1306,9367.1,46.162708,6.070055,408.0,7.14,142,15,True,0.7,14553029679,Evening Ride
1307,9373.7,46.162685,6.069977,408.2,7.18,143,15,True,0.7,14553029679,Evening Ride
1308,9380.3,46.162661,6.069899,408.2,7.16,144,15,True,1.4,14553029679,Evening Ride
1309,9388.2,46.162632,6.069805,408.2,7.1,145,15,True,0.7,14553029679,Evening Ride
1310,9396.2,46.162603,6.069709,408.4,7.24,145,15,True,0.6,14553029679,Evening Ride
1311,9403.7,46.162577,6.06962,408.4,7.32,145,15,True,1.4,14553029679,Evening Ride
1312,9411.1,46.16255,6.069532,408.4,7.48,146,15,True,0.7,14553029679,Evening Ride
1313,9417.6,46.162527,6.069455,408.6,7.46,146,15,True,0.7,14553029679,Evening Ride
1314,9425.1,46.1625,6.069367,408.6,7.38,146,15,True,0.7,14553029679,Evening Ride
1315,9433.2,46.162468,6.069273,408.6,7.4,146,15,True,0.7,14553029679,Evening Ride
1316,9440.6,46.162436,6.06919,408.6,7.38,145,15,True,0.7,14553029679,Evening Ride
1317,9447.4,46.162401,6.069117,408.8,7.26,145,15,True,0.7,14553029679,Evening Ride
1318,9454.0,46.162367,6.069046,408.8,7.28,144,15,True,0.7,14553029679,Evening Ride
1319,9461.9,46.162331,6.06896,408.8,7.36,144,15,True,0.0,14553029679,Evening Ride
1320,9469.5,46.162298,6.068872,408.8,7.26,143,15,True,0.0,14553029679,Evening Ride
1321,9476.7,46.162271,6.068788,408.8,7.22,143,15,True,0.7,14553029679,Evening Ride
1322,9483.2,46.162247,6.068712,408.8,7.16,143,15,True,0.7,14553029679,Evening Ride
1323,9490.2,46.16222,6.068628,409.0,7.24,143,15,True,0.7,14553029679,Evening Ride
1324,9498.1,46.162191,6.068537,409.0,7.24,142,15,True,1.4,14553029679,Evening Ride
1325,9505.3,46.162165,6.068452,409.0,7.16,142,15,True,0.7,14553029679,Evening Ride
1326,9512.6,46.162136,6.068365,409.2,7.18,141,15,True,0.7,14553029679,Evening Ride
1327,9520.0,46.162109,6.068278,409.2,7.36,141,15,True,1.4,14553029679,Evening Ride
1328,9527.2,46.162084,6.068191,409.2,7.4,141,15,True,0.7,14553029679,Evening Ride
1329,9534.5,46.162058,6.068105,409.4,7.28,142,15,True,0.7,14553029679,Evening Ride
1330,9542.0,46.162031,6.068017,409.4,7.34,142,15,True,0.7,14553029679,Evening Ride
1331,9549.4,46.162006,6.067928,409.4,7.36,142,15,True,0.0,14553029679,Evening Ride
1332,9556.0,46.161985,6.067848,409.4,7.2,142,15,True,0.0,14553029679,Evening Ride
1333,9563.3,46.161959,6.06776,409.4,7.22,143,15,True,0.7,14553029679,Evening Ride
1334,9571.4,46.161928,6.067664,409.4,7.38,143,15,True,0.7,14553029679,Evening Ride
